id;chapter;section;page;type;prompt;answer_text;options_json
2.126;Kapitel I. 49;2. Rechte und Pflichten;54;multiple_choice;Unter welchen Voraussetzungen darf ein Kind nach Vollendung seines 12. Lebensjahres mit einer Druckluftpistole auf dem Schießstand eines Vereins schießen?;;"[{""key"": ""a"", ""text"": ""Das Kind darf nur mit der vereinseigenen Druckluftpistole schießen."", ""correct"": false}, {""key"": ""b"", ""text"": ""Hierfür ist die behördliche Genehmigung (§3 WaffG) erforderlich."", ""correct"": false}, {""key"": ""c"", ""text"": ""Das Kind darf mit schriftlichem Einverständnis seiner Eltern und unter Aufsicht einer hierfür geeigneten Person schießen."", ""correct"": true}]"
2.127;Kapitel I. 49;2. Rechte und Pflichten;54;multiple_choice;Darf eine kombinierte Langwaffe (z.B. Drilling) zum sportlichen Schießen benutzt werden?;;"[{""key"": ""a"", ""text"": ""Ja, nur wenn es die Sportordnung und die Schießstandzulassung erlauben."", ""correct"": true}, {""key"": ""b"", ""text"": ""Nein, kombinierte Waffen sind vom sportlichen Schießen ausgeschlossen."", ""correct"": false}, {""key"": ""c"", ""text"": ""Ja, ohne jede Einschränkung."", ""correct"": false}]"
2.128;Kapitel I. 49;2. Rechte und Pflichten;54;multiple_choice;Wo darf der Sportschütze Patronen mit Hohlspitzgeschossen aus Kurzwaffen im Kaliber .22lr verschießen?;;"[{""key"": ""a"", ""text"": ""Auf dem eigenen Grundstück."", ""correct"": false}, {""key"": ""b"", ""text"": ""Auf dafür zugelassenen Schießständen."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nirgends, das ist gesetzlich verboten."", ""correct"": false}]"
2.129;Kapitel I. 49;2. Rechte und Pflichten;54;multiple_choice;Welche Dokumente benötigt ein Brauchtumsschütze beim Schießen in der Öffentlichkeit?;;"[{""key"": ""a"", ""text"": ""Waffenschein und Pass"", ""correct"": false}, {""key"": ""b"", ""text"": ""Waffenbesitzkarte und Sportschützenausweis"", ""correct"": false}, {""key"": ""c"", ""text"": ""Schießerlaubnis, evtl. Waffenbesitzkarte und Personalausweis, bei Vorderladern: „Erlaubnis nach dem Sprengstoffgesetz“."", ""correct"": true}]"
2.130;Kapitel I. 49;2. Rechte und Pflichten;54;multiple_choice;Ist für das Schießen mit einem Gewehr im Kaliber .22lr im Keller eines Wohnhauses eine behördliche Erlaubnis erforderlich?;;"[{""key"": ""a"", ""text"": ""Nein, wenn die Sicherheit gewährleistet ist."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, eine Erlaubnis zum Betrieb einer Schießstätte oder eine Schießerlaubnis."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nein, die des Hauseigentümers reicht aus."", ""correct"": false}]"
2.131;Kapitel I. 50;2. Rechte und Pflichten;55;multiple_choice;Sie wollen an Silvester mit Ihrer Repetierbüchse auf der öffentlichen Straße vor Ihrem Haus Kartuschenmunition verschießen. Was ist dabei zu beachten?;;"[{""key"": ""a"", ""text"": ""Ich benötige einen kleinen Waffenschein."", ""correct"": false}, {""key"": ""b"", ""text"": ""Es sind lediglich die Zeiten an Silvester zu beachten, an denen Pyrotechnisches Material gezündet werden darf."", ""correct"": false}, {""key"": ""c"", ""text"": ""Ich benötige einen Waffenschein und eine Schießerlaubnis."", ""correct"": false}]"
2.132;Kapitel I. 50;2. Rechte und Pflichten;55;multiple_choice;Darf man zu Silvester mit einem Revolver im Kaliber .38 Spezial ohne behördliche Erlaubnis Platzpatronen (Kartuschenmunition) verschießen?;;"[{""key"": ""a"", ""text"": ""Nein"", ""correct"": true}, {""key"": ""b"", ""text"": ""Ja. Dies ist aber nur innerhalb der behördlich genehmigten „Knallzeit“ zulässig, wenn man sich zudem auf einem befriedeten Grundstück befindet."", ""correct"": false}, {""key"": ""c"", ""text"": ""Ja. Dies ist aber nur innerhalb der behördlich genehmigten „Knallzeit“ zulässig, wenn man sich zudem auf seinem eigenen, befriedeten Grundstück befindet."", ""correct"": false}]"
2.133;Kapitel I. 50;2. Rechte und Pflichten;55;multiple_choice;Ist das nichtgewerbliche Wiederladen von Patronenhülsen erlaubt?;;"[{""key"": ""a"", ""text"": ""Ja, für Inhaber einer Munitionserwerbserlaubnis."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ja, nur mit einer Erlaubnis nach § 27 Sprengstoffgesetz."", ""correct"": true}, {""key"": ""c"", ""text"": ""Nein"", ""correct"": false}]"
2.134;Kapitel I. 50;2. Rechte und Pflichten;55;multiple_choice;Das nichtgewerbliche Wiederladen von Patronenmunition ist...;;"[{""key"": ""a"", ""text"": ""für jeden erlaubt, der eine Waffensachkundeprüfung bestanden hat."", ""correct"": false}, {""key"": ""b"", ""text"": ""für jeden erlaubt, der gefahrlos mit Schwarzpulver umgehen kann."", ""correct"": false}, {""key"": ""c"", ""text"": ""für jeden erlaubt, der die Fachkundeprüfung nach dem Sprengstoffgesetz nachgewiesen hat und dem durch die Behörde eine entsprechende Erlaubnis nach § 27 SprengG erteilt wurde."", ""correct"": true}]"
2.135;Kapitel I. 50;2. Rechte und Pflichten;55;self_assessment;Berechtigt die abgelegte Sachkundeprüfung zum nichtgewerblichen Wiederladen von Hülsen?;Nein, hierzu bedarf es einer gesonderten Fachkundeprüfung nach dem Sprengstoffgesetz und einer Erlaubnis nach § 27 SprengG.;[]
2.136;Kapitel I. 51;2. Rechte und Pflichten;56;multiple_choice;Berechtigt die abgelegte Sachkundeprüfung zum nichtgewerblichen Wiederladen von Hülsen?;;"[{""key"": ""a"", ""text"": ""Ja, durch die Sachkundeprüfung ist man berechtigt Hülsen wiederzuladen."", ""correct"": false}, {""key"": ""b"", ""text"": ""Nein, es ist eine Erlaubnis nach § 27 Sprengstoffgesetz erforderlich."", ""correct"": true}, {""key"": ""c"", ""text"": ""Das Wiederladen von Hülsen ist immer erlaubt."", ""correct"": false}]"
2.137;Kapitel I. 51;2. Rechte und Pflichten;56;multiple_choice;Welche Änderung an einer Schusswaffe dürfen nur von hierzu berechtigten Personen durchgeführt werden?;;"[{""key"": ""a"", ""text"": ""Schaftmodifizierung"", ""correct"": false}, {""key"": ""b"", ""text"": ""Änderung am Visier"", ""correct"": false}, {""key"": ""c"", ""text"": ""Anbringen von Bohrungen an der Systemhülse zur Zielfernrohrmontage"", ""correct"": true}]"
2.138;Kapitel I. 51;2. Rechte und Pflichten;56;multiple_choice;Welche Änderung an einer Schusswaffe dürfen nur von hierzu berechtigten Personen durchgeführt werden?;;"[{""key"": ""a"", ""text"": ""Änderung des Verschlusses von Rand- auf Zentralfeuer"", ""correct"": true}, {""key"": ""b"", ""text"": ""Aufsetzen eines Wechselsystems"", ""correct"": false}, {""key"": ""c"", ""text"": ""Anbringen von Sportgriffschalen"", ""correct"": false}]"
2.139;Kapitel I. 51;2. Rechte und Pflichten;56;multiple_choice;Welche Änderungen an Schusswaffen dürfen nur von hierzu berechtigten Personen durchgeführt werden?;;"[{""key"": ""a"", ""text"": ""Verkürzung des Laufes"", ""correct"": true}, {""key"": ""b"", ""text"": ""Die Schussfolge der Waffe wird verändert."", ""correct"": true}, {""key"": ""c"", ""text"": ""Die Schusswaffe wird so geändert, dass andere Munition oder Geschosse mit anderem Kaliber aus ihr verschossen werden können."", ""correct"": true}, {""key"": ""d"", ""text"": ""Wesentliche Teile, zu deren Einpassung eine Nacharbeit erforderlich ist, werden ausgewechselt."", ""correct"": true}, {""key"": ""e"", ""text"": ""Der gesamte Schaft wird getauscht."", ""correct"": false}]"
2.140;Kapitel I. 51;2. Rechte und Pflichten;56;multiple_choice;Sie brauchen eine behördliche Erlaubnis...;;"[{""key"": ""a"", ""text"": ""zum Austausch eines Trainingsabzuges."", ""correct"": false}, {""key"": ""b"", ""text"": ""zur Verwendung eines 10 Schuss- anstelle eines 5 Schuss- Magazins."", ""correct"": false}, {""key"": ""c"", ""text"": ""zur Änderung des Patronenlagers / Laufinneren auf ein größeres Kaliber."", ""correct"": true}]"
2.141;Kapitel I. 52;2. Rechte und Pflichten;57;multiple_choice;Dürfen Sie Schusswaffen für bessere Ergebnisse ohne Erlaubnis bearbeiten?;;"[{""key"": ""a"", ""text"": ""Nur, wenn ich in der Metallbearbeitung erfahren bin."", ""correct"": false}, {""key"": ""b"", ""text"": ""Abzug, Visierung und Schaft dürfen von mir bearbeitet werden."", ""correct"": true}, {""key"": ""c"", ""text"": ""Auch wesentliche Teile dürfen von mir geändert werden."", ""correct"": false}]"
2.142;Kapitel I. 52;2. Rechte und Pflichten;57;multiple_choice;Eine Langwaffe wird unzulässigerweise bearbeitet, wenn Sie ohne Erlaubnis...;;"[{""key"": ""a"", ""text"": ""den Gewehrlauf kürzen."", ""correct"": true}, {""key"": ""b"", ""text"": ""eine Schaftkappe montieren."", ""correct"": false}, {""key"": ""c"", ""text"": ""die Griffschalen austauschen."", ""correct"": false}]"
2.143;Kapitel I. 52;2. Rechte und Pflichten;57;multiple_choice;Eine Kurzwaffe wird von Ihnen unzulässigerweise bearbeitet, wenn ohne Erlaubnis...;;"[{""key"": ""a"", ""text"": ""der Lauf mit Kompensatorbohrungen versehen wird."", ""correct"": true}, {""key"": ""b"", ""text"": ""ein Balkenkorn eingesetzt wird."", ""correct"": false}]"
2.144;Kapitel I. 52;2. Rechte und Pflichten;57;self_assessment;Darf zugelassene pyrotechnische Munition im Aufbau verändert werden?;Nein;[]
2.145;Kapitel I. 52;2. Rechte und Pflichten;57;multiple_choice;Wenn ein Mitglied, das als Sportschütze eine waffenrechtliche Erlaubnis besitzt, aus dem Schießsportverein austritt, muss der Verein ...;;"[{""key"": ""a"", ""text"": ""den Austritt unverzüglich der zuständigen Behörde melden."", ""correct"": true}, {""key"": ""b"", ""text"": ""die Waffen des Mitgliedes in Verwahrung nehmen."", ""correct"": false}, {""key"": ""c"", ""text"": ""nichts tun."", ""correct"": false}]"
2.146;Kapitel I. 52;2. Rechte und Pflichten;57;multiple_choice;Dürfen Sorgeberechtigte minderjährige Schützen beim Schießbetrieb beaufsichtigen?;;"[{""key"": ""a"", ""text"": ""Ja, wenn sie zur Standaufsicht berechtigt sind, dürfen sie ihre Kinder beaufsichtigen."", ""correct"": true}, {""key"": ""b"", ""text"": ""Nein, das dürfen nur in der Kinderund Jugendarbeit ausgebildete Obhutspersonen."", ""correct"": false}, {""key"": ""c"", ""text"": ""Ja, Sorgeberechtigte dürfen alle minderjährigen Schützen beim Schießbetrieb beaufsichtigen."", ""correct"": false}]"
2.147;Kapitel I. 53;2. Rechte und Pflichten;58;multiple_choice;Was hat ein schießsportlicher Verein eines anerkannten Schießsportverbandes im Hinblick auf die Aufsicht zu beachten?;;"[{""key"": ""a"", ""text"": ""Aufsichtspersonen im Verein registrieren."", ""correct"": true}, {""key"": ""b"", ""text"": ""Voraussetzungen der Sachkunde prüfen."", ""correct"": true}, {""key"": ""c"", ""text"": ""Ein Nachweisdokument ausstellen."", ""correct"": true}]"
2.148;Kapitel I. 53;2. Rechte und Pflichten;58;multiple_choice;Ab welchem Alter dürfen Kinder und Jugendliche mit Druckluft-, Federdruck- oder CO2-Waffen schießen und was ist dabei zu beachten?;;"[{""key"": ""a"", ""text"": ""Ab 12 Jahren, wenn die Sorgeberechtigten schriftlich oder elektronisch dabei sind."", ""correct"": false}, {""key"": ""b"", ""text"": ""Ab 12 Jahren, sofern die Personensorgeberechtigten ihr Einverständnis erklärt haben und eine geeignete Aufsichtsperson zur Betreuung vorhanden ist."", ""correct"": true}, {""key"": ""c"", ""text"": ""Ab 12 Jahren, wenn die Sorgeberechtigten schriftlich oder elektronisch ihr Einverständnis erklärt haben."", ""correct"": false}]"
2.149;Kapitel I. 53;2. Rechte und Pflichten;58;multiple_choice;Wer darf auf einer Schießstätte Aufsicht führen?;;"[{""key"": ""a"", ""text"": ""Alle Vereinsmitglieder"", ""correct"": false}, {""key"": ""b"", ""text"": ""Der Eigentümer der Schießstätte"", ""correct"": false}, {""key"": ""c"", ""text"": ""Alle vom Betreiber bestellten Personen."", ""correct"": true}]"
2.150;Kapitel I. 53;2. Rechte und Pflichten;58;self_assessment;Wer darf die Schießaufsicht ausüben?;Der Aufsichtsberechtigte muss volljährig, zuverlässig, persönlich geeignet und sachkundig sowie zur Aufsicht bestellt sein.;[]
2.151;Kapitel I. 53;2. Rechte und Pflichten;58;self_assessment;Darf eine Aufsicht selbst am Schießen teilnehmen?;Nein;[]
2.152;Kapitel I. 53;2. Rechte und Pflichten;58;multiple_choice;Welche Anforderungen werden an die verantwortliche Aufsichtsperson gestellt?;;"[{""key"": ""a"", ""text"": ""Volljährigkeit, persönliche Eignung"", ""correct"": true}, {""key"": ""b"", ""text"": ""Zuverlässigkeit, Sachkunde"", ""correct"": true}, {""key"": ""c"", ""text"": ""Bei Aufsicht über Minderjährige die Eignung für Kinder- und Jugendarbeit"", ""correct"": true}]"
2.153;Kapitel I. 54;2. Rechte und Pflichten;59;multiple_choice;Was zählt zu den Aufgaben der verantwortlichen Aufsichtsperson?;;"[{""key"": ""a"", ""text"": ""Dafür Sorge zu tragen, dass von den Schützen und ihren Waffen keine Gefahr ausgeht."", ""correct"": true}, {""key"": ""b"", ""text"": ""Die Betreuung von Zuschauern und Gästen."", ""correct"": false}, {""key"": ""c"", ""text"": ""Überprüfen, ob der Verbandskasten aufgefüllt ist."", ""correct"": false}]"
2.154;Kapitel I. 54;2. Rechte und Pflichten;59;self_assessment;Nennen sie mindestens vier Pflichten der verantwortlichen Aufsichtsperson beim Schießen!;- Das Schießen ständig beaufsichtigen, insbesondere - dafür zu sorgen, dass nur mit für die Schießstätte zugelassenen Waffen und Munition geschossen wird, - sicherzustellen, dass nur Kinder und Jugendliche ab den vorgeschriebenen Altersgrenzen und mit den altersmäßig zugelassenen Waffen teilnehmen und - die dafür eventuell notwendigen Einverständniserklärungen der Personensorgeberechtigten aufbewahren und der zuständigen Behörde auf Verlangen aushändigen. - Dafür Sorge tragen, dass die in der Schießstätte anwesenden Personen durch ihr Verhalten keine vermeidbaren Gefahren verursachen.;[]
3.01;Kapitel I. 55;3. Kennzeichnung von Schusswaffen und Munition;60;multiple_choice;Bei welchen Dekorationswaffen ist kein Zulassungszeichen (Ortszeichen des Beschussamtes in der Raute) erforderlich?;;"[{""key"": ""a"", ""text"": ""Bei allen offensichtlich unbrauchbaren und nicht mehr schussfähigen Waffen, die vor dem 01.01.1970 hergestellt wurden."", ""correct"": false}, {""key"": ""b"", ""text"": ""Bei allen Schusswaffen, die vor dem 01.04.2003 nach dem damals geltenden Waffenrecht unbrauchbar gemacht wurden."", ""correct"": true}, {""key"": ""c"", ""text"": ""Bei allen Schusswaffen, deren Modell vor dem 01.01.1871 hergestellt oder entwickelt wurde."", ""correct"": false}]"
3.02;Kapitel I. 55;3. Kennzeichnung von Schusswaffen und Munition;60;multiple_choice;Welches Kennzeichen muss u.a. auf einem Großkaliber-Revolver angebracht sein?;;"[{""key"": ""a"", ""text"": ""Bezeichnung der Munition"", ""correct"": true}, {""key"": ""b"", ""text"": ""Herstellerzeichen"", ""correct"": true}, {""key"": ""c"", ""text"": ""Warnhinweis „Gefährlich…“"", ""correct"": false}]"
3.03;Kapitel I. 55;3. Kennzeichnung von Schusswaffen und Munition;60;multiple_choice;Welche Kennzeichnung trägt üblicherweise eine Feuerwaffe?;;"[{""key"": ""a"", ""text"": ""Name des Besitzers"", ""correct"": false}, {""key"": ""b"", ""text"": ""Beschusszeichen"", ""correct"": true}, {""key"": ""c"", ""text"": ""Lauflänge"", ""correct"": false}]"
3.04;Kapitel I. 55;3. Kennzeichnung von Schusswaffen und Munition;60;multiple_choice;Welche Kennzeichnung trägt üblicherweise eine Schusswaffe?;;"[{""key"": ""a"", ""text"": ""Name, Firma oder Marke eines Waffenherstellers oder -händlers, der im Geltungsbereich dieses Gesetzes eine gewerbliche Niederlassung hat."", ""correct"": true}, {""key"": ""b"", ""text"": ""Landeskürzel des Herstellungslandes"", ""correct"": true}, {""key"": ""c"", ""text"": ""die Bezeichnung der Munition; sofern keine Munition verwendet wird, die Bezeichnung der Geschosse"", ""correct"": true}, {""key"": ""d"", ""text"": ""Beschusszeichen"", ""correct"": true}, {""key"": ""e"", ""text"": ""Herstellungsnummer"", ""correct"": true}, {""key"": ""f"", ""text"": ""bei Importwaffen unter anderem auch Einfuhrland (Länderkürzel) und Einfuhrjahr."", ""correct"": true}]"
3.05;Kapitel I. 56;3. Kennzeichnung von Schusswaffen und Munition;61;multiple_choice;Welche der nebenstehenden Kennzeichen sind nicht auf einer waffenbesitzkartenpflichtigen Schusswaffe zu finden?;;"[{""key"": ""b"", ""text"": ""seit 20.10.2014:"", ""correct"": false}]"
3.06;Kapitel I. 56;3. Kennzeichnung von Schusswaffen und Munition;61;self_assessment;Wie sind Schreckschuss-, Reizstoffund Signalwaffen gekennzeichnet, deren Erwerb und Besitz erlaubnisfrei ist?;Durch das Zulassungszeichen „PTB im Kreis“ (PTB = Physikalisch-Technische Bundesanstalt).;[]
3.07;Kapitel I. 56;3. Kennzeichnung von Schusswaffen und Munition;61;multiple_choice;Welche Kennzeichnung muss eine erlaubnispflichtige Feuerwaffe mindestens aufweisen?;;"[{""key"": ""a"", ""text"": ""Hersteller- oder Händlerzeichen, Seriennummer, Modell, Bezeichnung der Munition"", ""correct"": false}, {""key"": ""b"", ""text"": ""Hersteller- oder Händlerzeichen, Herstellungsland (Länderkürzel), Seriennummer, Beschusszeichen, Bezeichnung der Munition, bei Importwaffen unter anderem auch Einfuhrland (Landeskürzel) und Einfuhrjahr"", ""correct"": true}, {""key"": ""c"", ""text"": ""Hersteller- oder Händlerzeichen, Seriennummer, Herstellungsjahr, Bezeichnung der Munition"", ""correct"": false}]"
3.08;Kapitel I. 56;3. Kennzeichnung von Schusswaffen und Munition;61;multiple_choice;Welche Kennzeichen müssen auf der kleinsten Verpackungseinheit von Patronen angebracht sein?;;"[{""key"": ""a"", ""text"": ""Hersteller- oder Fertigungszeichen, Fertigungsserie, Patronendaten, Zulassungszeichen"", ""correct"": true}, {""key"": ""b"", ""text"": ""Herstellungsdatum, Patronenkaliber"", ""correct"": false}, {""key"": ""c"", ""text"": ""keine"", ""correct"": false}]"
3.09;Kapitel I. 56;3. Kennzeichnung von Schusswaffen und Munition;61;self_assessment;Handfeuerwaffen müssen Beschusszeichen tragen. Was wird geprüft?;- Haltbarkeit, - Funktionssicherheit, - Maßhaltigkeit und - richtige Kennzeichnung.;[]
3.10;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;multiple_choice;Welche Waffenteile unterliegen, bei Einfuhr in den Geltungsbereich des Waffengesetzes, der Kennzeichnungspflicht des § 24 Abs. 1 des Waffengesetzes?;;"[{""key"": ""a"", ""text"": ""Mindestens ein wesentliches Waffenteil muss entsprechend den gesetzlichen Vorgaben gekennzeichnet sein."", ""correct"": false}, {""key"": ""b"", ""text"": ""Alle wesentlichen Waffenteile müssen entsprechend den gesetzlichen Vorgaben gekennzeichnet sein."", ""correct"": true}, {""key"": ""c"", ""text"": ""Es ist ausreichend wenn sich eine Seriennummer auf dem Lauf der Waffe befindet."", ""correct"": false}]"
3.11;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;multiple_choice;Welche Kennzeichnung muss die Randfeuerpatrone aufweisen?;;"[{""key"": ""a"", ""text"": ""Kaliberangabe auf der Hülse"", ""correct"": false}, {""key"": ""b"", ""text"": ""Herstellerzeichen auf der Hülse"", ""correct"": true}, {""key"": ""c"", ""text"": ""Kaliber und Herstellerzeichen auf der Hülse"", ""correct"": false}]"
3.12;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;multiple_choice;Welche Kennzeichnung muss die Zentralfeuerpatrone aufweisen?;;"[{""key"": ""a"", ""text"": ""Kaliberangabe und Geschossart auf dem Hülsenboden"", ""correct"": false}, {""key"": ""b"", ""text"": ""Herstellerzeichen auf dem Hülsenhals"", ""correct"": false}, {""key"": ""c"", ""text"": ""Herstellerzeichen und Bezeichnung der Munition auf der Hülse"", ""correct"": true}]"
3.13;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;multiple_choice;Was bedeutet der Zusatz „R“ in der Munitionsbezeichnung?;;"[{""key"": ""a"", ""text"": ""Patrone mit Rand"", ""correct"": true}, {""key"": ""b"", ""text"": ""Randfeuerpatrone"", ""correct"": false}, {""key"": ""c"", ""text"": ""Patrone für Revolver (R = Revolver)"", ""correct"": false}]"
3.14;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;multiple_choice;Welche zusätzlichen Angaben müssen Schrotpatronen im Kaliber 12/70 aufweisen?;;"[{""key"": ""a"", ""text"": ""keine zusätzlichen Angaben erforderlich"", ""correct"": false}, {""key"": ""b"", ""text"": ""auf der Hülse die Längenangabe 70"", ""correct"": true}, {""key"": ""c"", ""text"": ""Angabe der Anzahl der Schrote"", ""correct"": false}]"
3.15;Kapitel I. 57;3. Kennzeichnung von Schusswaffen und Munition;62;self_assessment;Welche Kennzeichen müssen auf Zentralfeuermunition angebracht sein?;Auf der Hülse der Munition müssen das Herstellerzeichen und die Bezeichnung der Munition angebracht sein.;[]
3.16;Kapitel I. 58;3. Kennzeichnung von Schusswaffen und Munition;63;self_assessment;Welche Kennzeichen müssen auf der kleinsten Verpackungseinheit der Munition angebracht sein?;- das Herstellerzeichen - das Fertigungszeichen (Fertigungsserie) - die Bezeichnung der Munition - Zulassungszeichen;[]
3.17;Kapitel I. 58;3. Kennzeichnung von Schusswaffen und Munition;63;multiple_choice;Welche Kennzeichnung muss auf einer Randfeuerpatrone angebracht sein?;;"[{""key"": ""a"", ""text"": ""Bezeichnung der Munition"", ""correct"": false}, {""key"": ""b"", ""text"": ""Randfeuer"", ""correct"": false}, {""key"": ""c"", ""text"": ""Herstellerzeichen"", ""correct"": true}]"
3.18;Kapitel I. 58;3. Kennzeichnung von Schusswaffen und Munition;63;multiple_choice;Welche Kennzeichen müssen auf der kleinsten Munitionsverpackungseinheit angebracht sein?;;"[{""key"": ""a"", ""text"": ""Herstellerzeichen, Bezeichnung der Munition, Anzahl der Patronen in der Packung, Fertigungsserie (Losnummer), Zulassungszeichen"", ""correct"": true}, {""key"": ""b"", ""text"": ""Herstellerzeichen, Bezeichnung der Munition, Anzahl der Patronen in der Packung, Herstellungsjahr, Zulassungszeichen"", ""correct"": false}, {""key"": ""c"", ""text"": ""Herstellerzeichen, Bezeichnung der Munition, Anzahl der Patronen in der Packung, Fertigungsserie (Losnummer), Herstellungsdatum"", ""correct"": false}]"
3.19;Kapitel I. 58;3. Kennzeichnung von Schusswaffen und Munition;63;multiple_choice;Welche Kennzeichnung muss auf einer Zentralfeuerpatrone angebracht sein?;;"[{""key"": ""a"", ""text"": ""Bezeichnung der Munition und Geschossart"", ""correct"": false}, {""key"": ""b"", ""text"": ""Bezeichnung der Munition und Herstellerzeichen"", ""correct"": true}, {""key"": ""c"", ""text"": ""Bezeichnung der Munition und Losnummer"", ""correct"": false}]"
3.20;Kapitel I. 58;3. Kennzeichnung von Schusswaffen und Munition;63;multiple_choice;Welche Bedeutung hat ein Beschusszeichen?;;"[{""key"": ""a"", ""text"": ""Sicherheitsüberprüfung der Waffe beim zuständigen TÜV"", ""correct"": false}, {""key"": ""b"", ""text"": ""Die Waffe ist durch die PhysikalischTechnische Bundesanstalt auf Funktionsfähigkeit geprüft."", ""correct"": false}, {""key"": ""c"", ""text"": ""Die Waffe ist auf Haltbarkeit, Funktionssicherheit, Maßhaltigkeit und richtige Kennzeichnung durch ein anerkanntes Beschussamt geprüft."", ""correct"": true}]"
3.21;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;self_assessment;Woran erkennt man, ob eine Schusswaffe zum Schießen zugelassen ist?;Die Waffe muss ein gültiges Prüf- und/oder Beschusszeichen tragen.;[]
3.22;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;self_assessment;Wann ist eine Schusswaffe erneut zum Beschuss vorzulegen?;Wenn ein wesentliches Teil ausgetauscht, verändert oder instandgesetzt worden ist.;[]
3.23;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;multiple_choice;Auf welchem Waffenteil muss das Beschusszeichen auch angebracht sein?;;"[{""key"": ""a"", ""text"": ""Auf dem Lauf"", ""correct"": true}, {""key"": ""b"", ""text"": ""Auf dem Schaft"", ""correct"": false}, {""key"": ""c"", ""text"": ""Auf dem Visier"", ""correct"": false}]"
3.24;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;multiple_choice;Welches Beschusszeichen trägt ein in der Bundesrepublik beschossener Revolver .357 Magnum?;;"[{""key"": ""a"", ""text"": ""Bundesadler V / CIP S seit 20.10.2014"", ""correct"": false}, {""key"": ""b"", ""text"": ""Bundesadler N / CIP N seit 20.10.2014"", ""correct"": true}, {""key"": ""c"", ""text"": ""Bundesadler SP / CIP PN seit 20.10.2014"", ""correct"": false}]"
3.25;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;multiple_choice;Was bedeutet das Beschusszeichen Bundesadler N bzw. CIP N? seit 20.10.2014;;"[{""key"": ""a"", ""text"": ""Die Waffe ist behördlich geprüft und zum Schießen zugelassen."", ""correct"": true}, {""key"": ""b"", ""text"": ""Die Gebühren sind bezahlt."", ""correct"": false}, {""key"": ""c"", ""text"": ""Die Waffe ist gebraucht."", ""correct"": false}]"
3.26;Kapitel I. 59;3. Kennzeichnung von Schusswaffen und Munition;64;multiple_choice;Welche Schusswaffe muss ein amtliches Beschusszeichen tragen?;;"[{""key"": ""a"", ""text"": ""Ein jetzt hergestellter Nachbau einer Steinschlosspistole (Original 18. Jhdt.)"", ""correct"": true}, {""key"": ""b"", ""text"": ""Ein Druckluftgewehr, das dem Geschoss eine Energie von ca. 10 Joule erteilt."", ""correct"": false}, {""key"": ""c"", ""text"": ""Ordonnanzgewehr aus dem 2. Weltkrieg"", ""correct"": true}, {""key"": ""d"", ""text"": ""Bauartgeprüfter Schreckschussrevolver im Kaliber bis 6 mm"", ""correct"": false}]"
3.27;Kapitel I. 60;3. Kennzeichnung von Schusswaffen und Munition;65;multiple_choice;Welche Beschussstempelung trägt üblicherweise eine in der Bundesrepublik Deutschland beschossene Schusswaffe?;;"[{""key"": ""a"", ""text"": ""Beschusszeichen in Form eines Bundesadlers (seit 20.10.2014 CIP-Zeichen) mit darunter liegendem Kennbuchstaben für die Art des Beschusses."", ""correct"": true}, {""key"": ""b"", ""text"": ""Ortszeichen für das Beschussamt"", ""correct"": true}, {""key"": ""c"", ""text"": ""Zahlen oder Buchstabencodierung für das Beschussdatum"", ""correct"": true}]"
3.28;Kapitel I. 60;3. Kennzeichnung von Schusswaffen und Munition;65;multiple_choice;Welche Bedeutung hat ein Beschusszeichen, bei dem ein Bundesadler (seit 20.10.2014 CIP-Zeichen) mit den darunter liegenden Buchstaben „PN“ abgebildet ist?;;"[{""key"": ""a"", ""text"": ""Die Waffe ist für das Schießen mit allen Munitionssorten (Schwarzpulver und rauchloses Pulver) im entsprechenden Kaliber zugelassen. (PN = Prüfung Normal)"", ""correct"": false}, {""key"": ""b"", ""text"": ""Die Waffe ist für das Schießen mit allen Munitionssorten im entsprechenden Kaliber zugelassen, die mit rauchlosem Pulver geladen sind. (PN = Prüfung Nitro)"", ""correct"": false}, {""key"": ""c"", ""text"": ""Die Waffe ist für das Schießen mit allen Munitionssorten im entsprechenden Kaliber zugelassen, die mit Schwarzpulver geladen sind. (PN = poudre noir)"", ""correct"": true}]"
